,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
520,DecisionTree,Affinity Data Value,all,237679.63000000003,529163715464.86707,687512.0597417201,0.494088,[-0.08 ~ 0.822],-466799325567.86646,0.320038,GRADE,001-CA2
521,DecisionTree,pKd pKi pIC50,all,15.113,230.23676999999998,0.8812950697694842,0.040647,[-0.523 ~ 0.58],-202.102302,-0.006335,GRADE,001-CA2
522,RandomForest,delta G,all,9.431757512287003,101.96597587647247,3.987818878120811,0.474389,[-0.106 ~ 0.814],-88.948814,0.29697,GRADE,001-CA2
523,RandomForest,Affinity Data Value,all,85590.42804419999,22115459659.334076,121613.61316800298,0.512123,[-0.056 ~ 0.83],-19509050510.056873,0.309091,GRADE,001-CA2
524,RandomForest,pKd pKi pIC50,all,16.03678,258.97378229400005,0.5847378263803372,-0.256958,[-0.709 ~ 0.344],-227.452525,-0.175758,GRADE,001-CA2
525,XGBoost,delta G,all,7.471716747283935,64.08398171666346,3.5099704265594482,0.69146,[0.225 ~ 0.9],-55.531388,0.672727,GRADE,001-CA2
526,XGBoost,Affinity Data Value,all,119562.07052246094,54247507676.665985,201339.515625,0.491157,[-0.084 ~ 0.821],-47854188140.02503,0.272727,GRADE,001-CA2
527,XGBoost,pKd pKi pIC50,all,15.722338943481443,249.5878278509793,0.6609934568405151,-0.586399,[-0.86 ~ -0.05],-219.172749,-0.490909,GRADE,001-CA2
528,linearRegression,delta G,ki,9.800309024702646,98.19597338205321,1.4665877817683404,0.363296,[-0.236 ~ 0.763],-85.623124,0.175758,GRADE,001-CA2
529,linearRegression,Affinity Data Value,ki,48245.106536285304,2638648699.8706226,17637.164120496913,0.297261,[-0.305 ~ 0.73],-2327671752.59088,0.212121,GRADE,001-CA2
530,linearRegression,pKd pKi pIC50,ki,16.316817625860203,267.7036532785013,0.32300501813969906,-0.330299,[-0.746 ~ 0.272],-235.15354,-0.2,GRADE,001-CA2
531,Ridge,delta G,ki,9.812056635584138,98.4136698691035,1.4611791598513548,0.363634,[-0.236 ~ 0.763],-85.815164,0.175758,GRADE,001-CA2
532,Ridge,Affinity Data Value,ki,49088.0387905691,2701148942.7842,17074.089396707033,0.306382,[-0.296 ~ 0.734],-2382806052.973359,0.212121,GRADE,001-CA2
533,Ridge,pKd pKi pIC50,ki,16.321098485826848,267.8423145178478,0.32103895026088985,-0.332628,[-0.748 ~ 0.269],-235.27586,-0.2,GRADE,001-CA2
534,Lasso,delta G,ki,9.92012957132587,100.46973333873879,1.3767256141671014,0.330265,[-0.272 ~ 0.746],-87.628911,0.10303,GRADE,001-CA2
535,Lasso,Affinity Data Value,ki,56030.58745140316,3258448350.960402,10910.22040149454,0.48594,[-0.091 ~ 0.819],-2874425149.811928,0.466667,GRADE,001-CA2
536,Lasso,pKd pKi pIC50,ki,16.34922442781966,268.75452302244696,0.31109460664310296,-0.342674,[-0.753 ~ 0.259],-236.08056,-0.2,GRADE,001-CA2
537,ElasticNet,delta G,ki,9.856516305401541,99.24121883126244,1.4310139502979495,0.358063,[-0.242 ~ 0.76],-86.545182,0.175758,GRADE,001-CA2
538,ElasticNet,Affinity Data Value,ki,52582.4147236182,2814992509.487233,7077.365287490657,0.459783,[-0.124 ~ 0.807],-2483232629.10518,0.2,GRADE,001-CA2
539,ElasticNet,pKd pKi pIC50,ki,16.335995729517506,268.3239373367285,0.315436872988897,-0.336582,[-0.75 ~ 0.265],-235.700721,-0.2,GRADE,001-CA2
540,SVR,delta G,ki,8.257125785209825,76.8474165181581,3.0796708162895716,0.297456,[-0.305 ~ 0.73],-66.790593,0.090909,GRADE,001-CA2
541,SVR,Affinity Data Value,ki,189.41780383679713,36805.43163821144,30.74143337741287,0.303112,[-0.299 ~ 0.733],-32466.741389,0.054545,GRADE,001-CA2
542,SVR,pKd pKi pIC50,ki,16.300491604275756,267.77789737327964,0.6638059766941163,-0.352053,[-0.757 ~ 0.249],-235.219034,-0.054545,GRADE,001-CA2
543,DecisionTree,delta G,ki,12.757995452270958,199.66999815702155,7.893810956518817,0.003658,[-0.55 ~ 0.555],-175.137966,-0.343918,GRADE,001-CA2
544,DecisionTree,Affinity Data Value,ki,24094.186,5712730991.489561,71639.24554553827,-0.129066,[-0.636 ~ 0.456],-5039459236.376111,0.527273,GRADE,001-CA2
545,DecisionTree,pKd pKi pIC50,ki,15.857999999999999,256.6408,1.4432310972259432,-0.633899,[-0.879 ~ -0.126],-225.394495,-0.693012,GRADE,001-CA2
546,RandomForest,delta G,ki,8.626448804782772,83.76867382581553,4.272698098005291,0.316839,[-0.285 ~ 0.74],-72.896148,-0.006061,GRADE,001-CA2
547,RandomForest,Affinity Data Value,ki,69954.80072999999,20853255553.991516,126331.6576037421,0.395169,[-0.201 ~ 0.778],-18395602992.993923,0.054545,GRADE,001-CA2
548,RandomForest,pKd pKi pIC50,ki,16.23098,265.41863782200005,0.6958324953607732,-0.240359,[-0.7 ~ 0.36],-233.137824,0.090909,GRADE,001-CA2
549,XGBoost,delta G,ki,9.92707149505615,122.0283106175101,5.358133316040039,0.557565,[0.008 ~ 0.849],-106.64671,0.709091,GRADE,001-CA2
550,XGBoost,Affinity Data Value,ki,74401.49562500001,19702392164.988754,119024.9375,0.492908,[-0.082 ~ 0.822],-17380374174.184147,0.115152,GRADE,001-CA2
551,XGBoost,pKd pKi pIC50,ki,15.917412214279173,256.64471666227917,0.8425483703613281,-0.801065,[-0.938 ~ -0.446],-225.39795,-0.793939,GRADE,001-CA2
552,linearRegression,delta G,kd,6.798832352385988,47.85811765686211,1.125001837628596,0.319433,[-0.283 ~ 0.741],-41.217817,0.187879,GRADE,001-CA2
553,linearRegression,Affinity Data Value,kd,64213.007481804874,4297120386.139945,13184.34487803771,0.601773,[0.074 ~ 0.866],-3790684884.444552,0.515152,GRADE,001-CA2
554,linearRegression,pKd pKi pIC50,kd,15.918371748273193,254.83006742167476,0.276214362765271,-0.383583,[-0.772 ~ 0.214],-223.797166,-0.284848,GRADE,001-CA2
555,Ridge,delta G,kd,6.896055592539398,49.10986335105079,1.0873921499518018,0.328974,[-0.273 ~ 0.746],-42.322039,0.236364,GRADE,001-CA2
556,Ridge,Affinity Data Value,kd,63862.25204706666,4234427525.8010726,12492.26567869935,0.617027,[0.098 ~ 0.872],-3735380667.490712,0.6,GRADE,001-CA2
557,Ridge,pKd pKi pIC50,kd,15.921676538410537,254.934323438274,0.2748998711078337,-0.385,[-0.773 ~ 0.212],-223.889135,-0.284848,GRADE,001-CA2
558,Lasso,delta G,kd,6.8648890797611575,48.663590966729565,1.0849133799784763,0.334923,[-0.267 ~ 0.749],-41.928362,0.236364,GRADE,001-CA2
559,Lasso,Affinity Data Value,kd,61613.25445840772,3904393445.478194,10402.569842566994,0.593189,[0.061 ~ 0.863],-3444242629.097207,0.393939,GRADE,001-CA2
560,Lasso,pKd pKi pIC50,kd,15.929903075472614,255.18905373858988,0.27135141627222914,-0.380759,[-0.771 ~ 0.217],-224.113844,-0.248485,GRADE,001-CA2
561,ElasticNet,delta G,kd,6.920247226688856,49.40551415487605,1.0722474250340108,0.336196,[-0.265 ~ 0.749],-42.582846,0.236364,GRADE,001-CA2
562,ElasticNet,Affinity Data Value,kd,64191.3860285124,4153793228.3468676,5767.644905629622,0.532565,[-0.028 ~ 0.838],-3664249494.71883,0.478788,GRADE,001-CA2
563,ElasticNet,pKd pKi pIC50,kd,15.93663687662691,255.40176628151372,0.2689843209967756,-0.383078,[-0.772 ~ 0.215],-224.301488,-0.248485,GRADE,001-CA2
564,SVR,delta G,kd,6.341588987772651,42.82718806332968,1.8144109644374553,0.469571,[-0.112 ~ 0.811],-36.779806,0.406061,GRADE,001-CA2
565,SVR,Affinity Data Value,kd,789.2527878981194,623653.2206583837,27.412337826043167,0.33085,[-0.271 ~ 0.747],-550151.805803,0.187879,GRADE,001-CA2
566,SVR,pKd pKi pIC50,kd,16.124773105035608,261.9812331768959,0.4590782697325822,-0.642997,[-0.882 ~ -0.141],-230.105534,-0.733333,GRADE,001-CA2
567,DecisionTree,delta G,kd,5.217073624400308,40.228120599319276,3.757572772331664,0.260511,[-0.341 ~ 0.711],-34.487051,0.18961,GRADE,001-CA2
568,DecisionTree,Affinity Data Value,kd,746347.16,4781602838053.265,2055376.098302471,0.491384,[-0.084 ~ 0.821],-4218068840906.9604,0.219516,GRADE,001-CA2
569,DecisionTree,pKd pKi pIC50,kd,14.416,211.99318,1.724495288482981,-0.017603,[-0.564 ~ 0.54],-186.008804,0.15056,GRADE,001-CA2
570,RandomForest,delta G,kd,6.966552910962799,50.165851135083216,1.4705580121941653,0.531116,[-0.03 ~ 0.838],-43.253574,0.527273,GRADE,001-CA2
571,RandomForest,Affinity Data Value,kd,126005.28237700001,55034952378.149826,197883.41602182508,0.534313,[-0.026 ~ 0.839],-48548828843.52172,0.454545,GRADE,001-CA2
572,RandomForest,pKd pKi pIC50,kd,16.37405,269.8919610710001,0.3777931557082532,-0.629129,[-0.877 ~ -0.118],-237.083946,-0.684848,GRADE,001-CA2
573,XGBoost,delta G,kd,6.723640937805176,54.67523299693086,2.9901981353759766,0.09533,[-0.482 ~ 0.615],-47.231504,0.006061,GRADE,001-CA2
574,XGBoost,Affinity Data Value,kd,39707.066386718754,2076454018.7293487,35349.26171875,0.140313,[-0.447 ~ 0.643],-1831734313.334288,-0.018182,GRADE,001-CA2
575,XGBoost,pKd pKi pIC50,kd,15.731282358169555,249.59738818173113,0.6624426245689392,-0.391116,[-0.776 ~ 0.206],-219.181182,-0.430303,GRADE,001-CA2
576,linearRegression,delta G,all,9.375133066622226,93.34565469461648,2.1953063681310185,-0.0317,[-0.453 ~ 0.401],-174.567961,-0.011765,X-GRADE,003-CK2
577,linearRegression,Affinity Data Value,all,89108.58935878759,11354730150.612406,58432.30794518327,-0.64357,[-0.84 ~ -0.299],-21356396595.64584,-0.623529,X-GRADE,003-CK2
578,linearRegression,pKd pKi pIC50,all,15.106838979636962,228.89417148916735,0.3514728503769192,-0.043656,[-0.462 ~ 0.391],-429.512627,-0.105882,X-GRADE,003-CK2
579,Ridge,delta G,all,9.259878305028828,90.92410007977283,2.1441300450724223,-0.015921,[-0.44 ~ 0.414],-170.013412,-0.008824,X-GRADE,003-CK2
580,Ridge,Affinity Data Value,all,90709.66424857476,11391368846.929634,56241.18912848907,-0.662096,[-0.849 ~ -0.328],-21425308011.32511,-0.729412,X-GRADE,003-CK2
581,Ridge,pKd pKi pIC50,all,15.095367079999901,228.57074718277954,0.3468624603808007,-0.096173,[-0.503 ~ 0.345],-428.904319,-0.197059,X-GRADE,003-CK2
582,Lasso,delta G,all,9.216967887841884,89.86010077473438,2.0594558421542364,-0.044806,[-0.463 ~ 0.39],-168.012202,-0.005882,X-GRADE,003-CK2
583,Lasso,Affinity Data Value,all,75554.41024946723,7033139542.283813,36395.73720141451,-0.394658,[-0.703 ~ 0.039],-13228189078.990095,0.055882,X-GRADE,003-CK2
584,Lasso,pKd pKi pIC50,all,15.061270238718317,227.52152083912668,0.32586305654260245,-0.087949,[-0.496 ~ 0.352],-426.930895,-0.261765,X-GRADE,003-CK2
585,ElasticNet,delta G,all,9.274945707209778,90.86851472164446,2.110874938493129,0.04664,[-0.388 ~ 0.464],-169.908865,-0.002941,X-GRADE,003-CK2
586,ElasticNet,Affinity Data Value,all,61349.360181342134,3998437187.9085946,15319.432576550107,-0.366069,[-0.686 ~ 0.072],-7520408605.729217,0.044118,X-GRADE,003-CK2
587,ElasticNet,pKd pKi pIC50,all,15.06789742192353,227.74930269662752,0.3333935468708073,-0.133569,[-0.53 ~ 0.311],-427.359315,-0.326471,X-GRADE,003-CK2
588,SVR,delta G,all,10.841009080545188,120.4582579888826,1.9239961824516962,0.464272,[0.047 ~ 0.744],-225.562349,0.447059,X-GRADE,003-CK2
589,SVR,Affinity Data Value,all,334.7416739185819,112520.32280486329,22.051470198929195,0.574176,[0.195 ~ 0.804],-211631.386427,0.738235,X-GRADE,003-CK2
590,SVR,pKd pKi pIC50,all,15.498864189423273,241.51704912231685,0.5290095138911561,-0.636097,[-0.836 ~ -0.287],-453.254202,-0.608824,X-GRADE,003-CK2
591,DecisionTree,delta G,all,13.281479385125765,184.07095130766524,2.9585337858212735,0.373471,[-0.064 ~ 0.69],-345.207456,0.317585,X-GRADE,003-CK2
592,DecisionTree,Affinity Data Value,all,20069.233562499998,1293708465.0021343,29848.4762875736,-0.064141,[-0.478 ~ 0.373],-2433254747.685802,-0.026767,X-GRADE,003-CK2
593,DecisionTree,pKd pKi pIC50,all,15.638562499999999,246.9076268125,1.4387385968270956,0.123279,[-0.321 ~ 0.523],-463.393,0.105267,X-GRADE,003-CK2
594,RandomForest,delta G,all,9.501479703780998,91.82337007899108,1.4371095833572032,0.501824,[0.095 ~ 0.765],-171.704792,0.605882,X-GRADE,003-CK2
595,RandomForest,Affinity Data Value,all,57303.22222187501,5157108731.176786,43283.125889824,-0.324248,[-0.66 ~ 0.119],-9699680915.599882,-0.344118,X-GRADE,003-CK2
596,RandomForest,pKd pKi pIC50,all,15.37076875,237.005839579375,0.2598927049494415,-0.385441,[-0.698 ~ 0.05],-444.769352,-0.514706,X-GRADE,003-CK2
597,XGBoost,delta G,all,12.251668708801269,173.28042203360422,5.273693561553955,0.671778,[0.343 ~ 0.854],-324.912229,0.691176,X-GRADE,003-CK2
598,XGBoost,Affinity Data Value,all,67361.43226074218,7148259140.610368,80264.921875,0.07266,[-0.366 ~ 0.485],-13444710278.992004,-0.023529,X-GRADE,003-CK2
599,XGBoost,pKd pKi pIC50,all,15.868739259958268,254.45668126688423,1.0472642183303833,-0.662206,[-0.849 ~ -0.328],-477.591541,-0.582353,X-GRADE,003-CK2
600,linearRegression,delta G,ki,13.3726801120057,198.74342240705693,4.685912001624314,0.376757,[-0.06 ~ 0.692],-372.803982,0.411765,X-GRADE,003-CK2
601,linearRegression,Affinity Data Value,ki,79527.59970561147,9598945277.97538,57801.75426204493,-0.252383,[-0.613 ~ 0.196],-18054051442.475883,-0.452941,X-GRADE,003-CK2
602,linearRegression,pKd pKi pIC50,ki,15.808039500548066,251.66060596342618,0.8023318576669518,-0.505169,[-0.767 ~ -0.1],-472.332579,-0.538235,X-GRADE,003-CK2
603,Ridge,delta G,ki,13.126476219153666,190.26013815111736,4.487811020560554,0.415049,[-0.015 ~ 0.715],-356.848308,0.461765,X-GRADE,003-CK2
604,Ridge,Affinity Data Value,ki,92302.4836689317,11155911316.723433,51343.305903000415,-0.370799,[-0.689 ~ 0.067],-20982450776.49429,-0.464706,X-GRADE,003-CK2
605,Ridge,pKd pKi pIC50,ki,15.740475613484744,249.48350978914408,0.7732644945106528,-0.524374,[-0.777 ~ -0.125],-468.237816,-0.535294,X-GRADE,003-CK2
606,Lasso,delta G,ki,12.411561626837535,167.91806583188597,3.9408827027470923,0.381242,[-0.055 ~ 0.695],-314.826511,0.388235,X-GRADE,003-CK2
607,Lasso,Affinity Data Value,ki,63224.17043266052,4301481645.237463,17440.951512412816,0.034278,[-0.399 ~ 0.455],-8090385833.834596,0.267647,X-GRADE,003-CK2
608,Lasso,pKd pKi pIC50,ki,15.62983365859099,245.73450389714301,0.6643497527681097,-0.484875,[-0.755 ~ -0.073],-461.186547,-0.485294,X-GRADE,003-CK2
609,ElasticNet,delta G,ki,12.733021368694978,177.4513163184371,4.150896594664548,0.403105,[-0.029 ~ 0.708],-332.757001,0.391176,X-GRADE,003-CK2
610,ElasticNet,Affinity Data Value,ki,45909.158872634,2206909884.147181,9963.042642163653,0.220482,[-0.228 ~ 0.592],-4150837765.616842,0.305882,X-GRADE,003-CK2
611,ElasticNet,pKd pKi pIC50,ki,15.648982810322188,246.4101193792377,0.6927172068728975,-0.502789,[-0.765 ~ -0.097],-462.45727,-0.485294,X-GRADE,003-CK2
612,SVR,delta G,ki,13.167292649121757,178.96135152472314,2.6175166164333934,0.471372,[0.056 ~ 0.748],-335.597132,0.435294,X-GRADE,003-CK2
613,SVR,Affinity Data Value,ki,134.4935602237459,18175.67440423998,9.648756228123979,0.46006,[0.041 ~ 0.741],-34184.480926,0.526471,X-GRADE,003-CK2
614,SVR,pKd pKi pIC50,ki,15.735576289327135,248.97780854161613,0.593291146087619,-0.561452,[-0.797 ~ -0.177],-467.286675,-0.520588,X-GRADE,003-CK2
615,DecisionTree,delta G,ki,11.48508389203661,144.24382838202715,5.44783620728978,0.087447,[-0.353 ~ 0.496],-270.299129,0.361491,X-GRADE,003-CK2
616,DecisionTree,Affinity Data Value,ki,25134.1210625,3284893913.111709,51508.624763237465,-0.418631,[-0.717 ~ 0.01],-6178350013.116177,0.204603,X-GRADE,003-CK2
617,DecisionTree,pKd pKi pIC50,ki,14.724812499999999,220.6717818125,1.7410516757121255,-0.113721,[-0.516 ~ 0.329],-414.047652,-0.090373,X-GRADE,003-CK2
618,RandomForest,delta G,ki,9.82852182884243,102.86746260036752,2.3856084357861493,-0.012882,[-0.437 ~ 0.416],-192.47693,0.002941,X-GRADE,003-CK2
619,RandomForest,Affinity Data Value,ki,51739.70764375,8741596332.452225,77875.47757082182,-0.079054,[-0.49 ~ 0.36],-16441517823.495861,-0.232353,X-GRADE,003-CK2
620,RandomForest,pKd pKi pIC50,ki,15.187100000000001,231.44090073250004,0.5160084724050071,0.006709,[-0.421 ~ 0.432],-434.302609,-0.102941,X-GRADE,003-CK2
621,XGBoost,delta G,ki,10.080442207336425,131.83588569908326,5.6139726638793945,0.223256,[-0.225 ~ 0.594],-246.961812,0.211765,X-GRADE,003-CK2
622,XGBoost,Affinity Data Value,ki,34022.7767277832,1673048989.4424078,31119.587890625,0.002821,[-0.425 ~ 0.429],-3146732441.798081,0.008824,X-GRADE,003-CK2
623,XGBoost,pKd pKi pIC50,ki,15.698100519895554,248.15604667993316,0.881182074546814,-0.324911,[-0.66 ~ 0.119],-465.741074,-0.376471,X-GRADE,003-CK2
624,linearRegression,delta G,kd,6.720998711657737,57.69535562098439,3.4096682692776925,-0.212726,[-0.586 ~ 0.236],-107.51556,-0.317647,X-GRADE,003-CK2
625,linearRegression,Affinity Data Value,kd,67418.79644342694,5458303430.230608,33349.70430773542,0.018365,[-0.412 ~ 0.442],-10266179049.899788,-0.132353,X-GRADE,003-CK2
626,linearRegression,pKd pKi pIC50,kd,14.757395794791833,218.35591452878805,0.5018118081259826,0.284652,[-0.162 ~ 0.635],-409.691883,0.3,X-GRADE,003-CK2
627,Ridge,delta G,kd,6.396919673671516,51.03948761339845,2.6725230307859875,-0.627301,[-0.832 ~ -0.274],-94.996957,-0.664706,X-GRADE,003-CK2
628,Ridge,Affinity Data Value,kd,111743.85489672756,35549407349.10786,151863.75280948455,-0.536532,[-0.784 ~ -0.142],-66862640682.919426,-0.505882,X-GRADE,003-CK2
629,Ridge,pKd pKi pIC50,kd,14.718967583187329,217.008647237974,0.4412689660790383,0.568373,[0.187 ~ 0.801],-407.157893,0.511765,X-GRADE,003-CK2
630,Lasso,delta G,kd,7.727488575668328,61.37800106675598,0.8543085415375418,-0.32299,[-0.659 ~ 0.121],-114.442015,-0.335294,X-GRADE,003-CK2
631,Lasso,Affinity Data Value,kd,100102.77160711592,29470226990.416855,139461.70318666662,-0.469321,[-0.747 ~ -0.053],-55428693332.28666,-0.047059,X-GRADE,003-CK2
632,Lasso,pKd pKi pIC50,kd,14.891427481508916,222.26808301611493,0.21689469574307688,0.206292,[-0.242 ~ 0.582],-417.050035,0.176471,X-GRADE,003-CK2
633,ElasticNet,delta G,kd,7.358322741962585,58.18720028947058,1.5095355900508765,-0.559605,[-0.796 ~ -0.174],-108.440639,-0.502941,X-GRADE,003-CK2
634,ElasticNet,Affinity Data Value,kd,80155.89849651378,9170995918.016663,52402.22126590433,-0.458785,[-0.741 ~ -0.04],-17249148451.974945,0.152941,X-GRADE,003-CK2
635,ElasticNet,pKd pKi pIC50,kd,14.808057800281269,219.68837957329902,0.3105935178621243,0.48205,[0.069 ~ 0.754],-412.198033,0.435294,X-GRADE,003-CK2
636,SVR,delta G,kd,9.074029840227816,83.06831752786178,0.8173410875987027,0.393829,[-0.04 ~ 0.703],-155.237965,0.405882,X-GRADE,003-CK2
637,SVR,Affinity Data Value,kd,764.2795371586615,584338.0030379272,15.031657145900839,0.53329,[0.138 ~ 0.782],-1099043.536844,0.658824,X-GRADE,003-CK2
638,SVR,pKd pKi pIC50,kd,15.176969889062399,231.2100014970582,0.32414878764312277,-0.492551,[-0.76 ~ -0.083],-433.868326,-0.547059,X-GRADE,003-CK2
639,DecisionTree,delta G,kd,10.28215408679515,139.86407236503823,8.451936132219593,0.547157,[0.157 ~ 0.79],-262.061522,0.581554,X-GRADE,003-CK2
640,DecisionTree,Affinity Data Value,kd,16488.6210625,2144713595.8314092,43276.33655301705,0.036993,[-0.396 ~ 0.457],-4033856685.265998,0.542004,X-GRADE,003-CK2
641,DecisionTree,pKd pKi pIC50,kd,15.6198125,247.44352181250002,1.4653876406944342,-0.367775,[-0.687 ~ 0.07],-464.400931,-0.34397,X-GRADE,003-CK2
642,RandomForest,delta G,kd,8.980677928843118,82.50256344308211,1.3747506877877593,0.285126,[-0.162 ~ 0.635],-154.173874,0.279412,X-GRADE,003-CK2
643,RandomForest,Affinity Data Value,kd,88254.0589,13148401866.486626,73209.03486991207,-0.563559,[-0.798 ~ -0.18],-24730000725.404053,-0.479412,X-GRADE,003-CK2
644,RandomForest,pKd pKi pIC50,kd,15.069425,227.77222207625005,0.2085000475869254,-0.360131,[-0.682 ~ 0.079],-427.402423,-0.288235,X-GRADE,003-CK2
645,XGBoost,delta G,kd,13.14119197654724,192.65038829544358,4.865390300750732,0.598174,[0.23 ~ 0.817],-361.343978,0.588235,X-GRADE,003-CK2
646,XGBoost,Affinity Data Value,kd,115334.41854150392,73974861111.77559,266337.0625,-0.396004,[-0.704 ~ 0.037],-139134655876.28354,0.158824,X-GRADE,003-CK2
647,XGBoost,pKd pKi pIC50,kd,15.121701223373414,230.49711062770632,0.8937809467315674,-0.384173,[-0.697 ~ 0.051],-432.527494,-0.314706,X-GRADE,003-CK2
648,linearRegression,delta G,all,9.931877780725689,100.96873382616906,1.2913236314069525,-0.067621,[-0.481 ~ 0.37],-188.90573,0.079412,GRADE,003-CK2
649,linearRegression,Affinity Data Value,all,93816.28566810129,9202566762.47948,20026.425431498585,-0.465325,[-0.744 ~ -0.048],-17308528064.373978,-0.447059,GRADE,003-CK2
650,linearRegression,pKd pKi pIC50,all,15.167595670059832,230.62573118941162,0.29441298900632756,0.113158,[-0.33 ~ 0.515],-432.769408,-0.064706,GRADE,003-CK2
651,Ridge,delta G,all,10.011195497095573,102.41250828307324,1.2943047387713902,0.009764,[-0.419 ~ 0.435],-191.621235,0.123529,GRADE,003-CK2
652,Ridge,Affinity Data Value,all,93837.96398717808,9203513831.104801,19948.35346300718,-0.465413,[-0.744 ~ -0.048],-17310309346.08638,-0.464706,GRADE,003-CK2
653,Ridge,pKd pKi pIC50,all,15.1698514577893,230.6980856948834,0.29371522170190595,0.103318,[-0.339 ~ 0.508],-432.905495,-0.082353,GRADE,003-CK2
654,Lasso,delta G,all,10.019553700527322,102.58006270876672,1.2991400529308987,0.016276,[-0.414 ~ 0.44],-191.936377,0.152941,GRADE,003-CK2
655,Lasso,Affinity Data Value,all,86761.65699790006,7762078120.924585,15312.942497263255,-0.303944,[-0.647 ~ 0.141],-14599203728.704868,-0.385294,GRADE,003-CK2
656,Lasso,pKd pKi pIC50,all,15.18141926750109,231.06849237083077,0.2901345850542497,0.054016,[-0.382 ~ 0.47],-433.60217,-0.105882,GRADE,003-CK2
657,ElasticNet,delta G,all,9.981965031304192,101.87539831834782,1.2917543792144535,-0.018826,[-0.442 ~ 0.411],-190.611019,0.079412,GRADE,003-CK2
658,ElasticNet,Affinity Data Value,all,58940.864602570015,3498763302.7422724,4973.862768363207,0.210757,[-0.238 ~ 0.585],-6580603474.38285,0.305882,GRADE,003-CK2
659,ElasticNet,pKd pKi pIC50,all,15.180652110412037,231.04441944979675,0.2906680802675844,0.056489,[-0.38 ~ 0.472],-433.556893,-0.105882,GRADE,003-CK2
