,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
1135,Lasso,Affinity Data Value,kd,181460.87481388266,36469933788.49612,59514.60912521361,0.720666,[0.346 ~ 0.897],0.51936,0.622378,GRADE,007-JAK1
1136,Lasso,pKd pKi pIC50,kd,17.82105826255539,319.52877411221897,0.21638969840374883,-0.804085,[-0.93 ~ -0.509],0.646553,-0.825175,GRADE,007-JAK1
1137,ElasticNet,delta G,kd,3.89819030306124,16.182407988730606,0.2913025071522397,0.804502,[0.51 ~ 0.93],0.647223,0.825175,GRADE,007-JAK1
1138,ElasticNet,Affinity Data Value,kd,187166.59906287192,35197878381.70715,12905.913922353171,0.640329,[0.207 ~ 0.864],0.410021,0.461538,GRADE,007-JAK1
1139,ElasticNet,pKd pKi pIC50,kd,17.823442630397697,319.6100812520397,0.2146310596542538,-0.805055,[-0.93 ~ -0.511],0.648113,-0.825175,GRADE,007-JAK1
1140,SVR,delta G,kd,3.837433167341444,15.309750184170417,0.6051641438061518,0.853404,[0.617 ~ 0.949],0.728299,0.748252,GRADE,007-JAK1
1141,SVR,Affinity Data Value,kd,1018.1458265773196,1037724.7271673708,33.970069970566165,0.62683,[0.186 ~ 0.858],0.392916,0.524476,GRADE,007-JAK1
1142,SVR,pKd pKi pIC50,kd,17.871656257505634,322.0024061885301,0.45463638893497327,-0.843327,[-0.945 ~ -0.594],0.7112,-0.783217,GRADE,007-JAK1
1143,DecisionTree,delta G,kd,3.0735833333333336,14.532863749999997,1.8621739088137463,-0.055027,[-0.539 ~ 0.457],0.003028,-0.20351,GRADE,007-JAK1
1144,DecisionTree,Affinity Data Value,kd,100335.13441666668,101029998988.03107,301601.3613540585,0.712928,[0.332 ~ 0.894],0.508266,0.498249,GRADE,007-JAK1
1145,DecisionTree,pKd pKi pIC50,kd,18.323083333333333,338.93138875,1.4223774600607566,0.086134,[-0.432 ~ 0.561],0.007419,0.130517,GRADE,007-JAK1
1146,RandomForest,delta G,kd,3.266158333333333,11.627602795833326,0.5848855906048832,0.60089,[0.145 ~ 0.846],0.361069,0.34965,GRADE,007-JAK1
1147,RandomForest,Affinity Data Value,kd,30491.924664000002,2001501380.3977833,32738.224302310668,0.597366,[0.14 ~ 0.845],0.356846,0.321678,GRADE,007-JAK1
1148,RandomForest,pKd pKi pIC50,kd,18.176799999999997,332.78791357666665,0.4983824075613689,-0.557348,[-0.827 ~ -0.081],0.310637,-0.314685,GRADE,007-JAK1
1149,XGBoost,delta G,kd,2.9865007568995154,9.714237033402826,0.7246490716934204,0.682925,[0.279 ~ 0.882],0.466386,0.391608,GRADE,007-JAK1
1150,XGBoost,Affinity Data Value,kd,56916.27226139323,6521756323.400691,80221.2109375,0.621992,[0.178 ~ 0.856],0.386874,0.762238,GRADE,007-JAK1
1151,XGBoost,pKd pKi pIC50,kd,18.391736603736877,340.5984518444839,0.40141475200653076,-0.730892,[-0.901 ~ -0.365],0.534204,-0.496503,GRADE,007-JAK1
1152,linearRegression,delta G,all,0.8629339877051797,1.3069972250402642,0.5237803804755754,0.399043,[-0.034 ~ 0.706],0.159235,0.217647,X-GRADE,006-BACE1-D3R
1153,linearRegression,Affinity Data Value,all,72007.99889920141,9878021354.49634,95578.5823316688,0.640754,[0.294 ~ 0.838],0.410566,0.523529,X-GRADE,006-BACE1-D3R
1154,linearRegression,pKd pKi pIC50,all,17.960946778489657,324.6735446631289,0.41254643180389955,-0.354946,[-0.679 ~ 0.085],0.125986,-0.155882,X-GRADE,006-BACE1-D3R
1155,Ridge,delta G,all,0.8487915445983123,1.2886699730196132,0.5357533920576106,0.414129,[-0.016 ~ 0.715],0.171503,0.226471,X-GRADE,006-BACE1-D3R
1156,Ridge,Affinity Data Value,all,72195.75967625281,10047616737.57716,95346.3966307774,0.629638,[0.277 ~ 0.833],0.396444,0.532353,X-GRADE,006-BACE1-D3R
1157,Ridge,pKd pKi pIC50,all,17.967157743986373,324.9212416343282,0.3929316881256426,-0.413985,[-0.715 ~ 0.016],0.171384,-0.226471,X-GRADE,006-BACE1-D3R
1158,Lasso,delta G,all,0.7818672261785495,1.0573034236206755,0.49945381196630945,0.606385,[0.242 ~ 0.821],0.367703,0.641176,X-GRADE,006-BACE1-D3R
1159,Lasso,Affinity Data Value,all,64635.85066499241,7044873284.682898,75508.97795950001,0.739211,[0.456 ~ 0.886],0.546433,0.664706,X-GRADE,006-BACE1-D3R
1160,Lasso,pKd pKi pIC50,all,17.982908565758414,325.6045637561955,0.3664182127425066,-0.59463,[-0.815 ~ -0.225],0.353585,-0.641176,X-GRADE,006-BACE1-D3R
1161,ElasticNet,delta G,all,0.7849529883147343,1.0559957249057301,0.5247638230477054,0.588935,[0.216 ~ 0.812],0.346845,0.711765,X-GRADE,006-BACE1-D3R
1162,ElasticNet,Affinity Data Value,all,80705.17738672908,7067075748.215945,23532.77815102281,0.710636,[0.407 ~ 0.873],0.505003,0.552941,X-GRADE,006-BACE1-D3R
1163,ElasticNet,pKd pKi pIC50,all,17.951342901985285,324.4974421484672,0.38116042535820577,-0.588677,[-0.812 ~ -0.216],0.346541,-0.702941,X-GRADE,006-BACE1-D3R
1164,SVR,delta G,all,1.4027253671398707,2.722889727721653,0.5022731187971247,-0.294076,[-0.641 ~ 0.152],0.08648,-0.270588,X-GRADE,006-BACE1-D3R
1165,SVR,Affinity Data Value,all,312.4496379023973,98156.756846304,23.12937129411432,0.078832,[-0.36 ~ 0.489],0.006214,-0.005882,X-GRADE,006-BACE1-D3R
1166,SVR,pKd pKi pIC50,all,17.33984404090917,302.05440825613914,0.4042339159295655,0.321582,[-0.122 ~ 0.658],0.103415,0.25,X-GRADE,006-BACE1-D3R
1167,DecisionTree,delta G,all,1.9423125000000003,5.754059562500002,1.83507482391727,0.303066,[-0.142 ~ 0.646],0.091849,0.090749,X-GRADE,006-BACE1-D3R
1168,DecisionTree,Affinity Data Value,all,39.7499375,5513.779808062501,62.404420057672006,-0.24418,[-0.608 ~ 0.204],0.059624,-0.317416,X-GRADE,006-BACE1-D3R
1169,DecisionTree,pKd pKi pIC50,all,19.0628125,367.65953831250005,1.2864722839999316,-0.33465,[-0.666 ~ 0.108],0.111991,-0.100188,X-GRADE,006-BACE1-D3R
1170,RandomForest,delta G,all,1.0553499999999993,1.9238428462499964,0.28960608133074556,-0.132609,[-0.53 ~ 0.312],0.017585,-0.126471,X-GRADE,006-BACE1-D3R
1171,RandomForest,Affinity Data Value,all,18099.906418375,642169554.0472081,17735.66442486425,-0.207551,[-0.583 ~ 0.241],0.043077,-0.25,X-GRADE,006-BACE1-D3R
1172,RandomForest,pKd pKi pIC50,all,18.188606249999996,332.4540866281249,0.21829308271435824,-0.068547,[-0.481 ~ 0.369],0.004699,-0.135294,X-GRADE,006-BACE1-D3R
1173,XGBoost,delta G,all,1.7674441525936124,4.557845401492694,1.1243510246276855,-0.188064,[-0.569 ~ 0.26],0.035368,-0.211765,X-GRADE,006-BACE1-D3R
1174,XGBoost,Affinity Data Value,all,127849.39640112304,25875722780.336437,135996.875,0.222464,[-0.226 ~ 0.593],0.04949,0.305882,X-GRADE,006-BACE1-D3R
1175,XGBoost,pKd pKi pIC50,all,17.021793190240857,291.6523888278547,0.8742878437042236,0.182859,[-0.265 ~ 0.566],0.033437,0.144118,X-GRADE,006-BACE1-D3R
1176,linearRegression,delta G,ki,0.8906093307784101,1.4660851279692926,0.6193704294169284,0.365053,[-0.073 ~ 0.685],0.133264,0.232353,X-GRADE,006-BACE1-D3R
1177,linearRegression,Affinity Data Value,ki,199320.17257646553,51488103986.33288,151869.9685262574,0.234352,[-0.214 ~ 0.601],0.054921,0.094118,X-GRADE,006-BACE1-D3R
1178,linearRegression,pKd pKi pIC50,ki,18.026202175463098,327.0768232889419,0.4451549929289907,-0.353311,[-0.678 ~ 0.087],0.124829,-0.273529,X-GRADE,006-BACE1-D3R
1179,Ridge,delta G,ki,0.8362485249838071,1.3663766957045484,0.6371715431847036,0.438332,[0.014 ~ 0.729],0.192135,0.302941,X-GRADE,006-BACE1-D3R
1180,Ridge,Affinity Data Value,ki,181801.4840751668,43243275532.33196,140492.68690278797,0.237112,[-0.211 ~ 0.603],0.056222,0.147059,X-GRADE,006-BACE1-D3R
1181,Ridge,pKd pKi pIC50,ki,18.14017423487828,331.3364968125078,0.4672577780564115,-0.437834,[-0.729 ~ -0.013],0.191699,-0.302941,X-GRADE,006-BACE1-D3R
1182,Lasso,delta G,ki,0.8555947443684512,1.38999875709635,0.6007291137179939,0.444649,[0.022 ~ 0.733],0.197713,0.311765,X-GRADE,006-BACE1-D3R
1183,Lasso,Affinity Data Value,ki,47420.79173517963,3908611620.294978,61402.77596043999,0.483004,[0.071 ~ 0.754],0.233293,0.370588,X-GRADE,006-BACE1-D3R
1184,Lasso,pKd pKi pIC50,ki,18.175289632110378,332.56812224367934,0.44158570977579875,-0.444812,[-0.733 ~ -0.022],0.197858,-0.285294,X-GRADE,006-BACE1-D3R
1185,ElasticNet,delta G,ki,0.813332687243918,1.2831209342254037,0.6193799004363885,0.497899,[0.09 ~ 0.763],0.247903,0.344118,X-GRADE,006-BACE1-D3R
1186,ElasticNet,Affinity Data Value,ki,64825.1958128994,4847991614.43696,25411.08011134116,0.592133,[0.221 ~ 0.813],0.350621,0.494118,X-GRADE,006-BACE1-D3R
1187,ElasticNet,pKd pKi pIC50,ki,18.154462342622544,331.8798161421829,0.45170271537980194,-0.487684,[-0.757 ~ -0.077],0.237836,-0.344118,X-GRADE,006-BACE1-D3R
1188,SVR,delta G,ki,1.2138659619463197,2.172544517996128,0.5441557005728543,-0.141356,[-0.536 ~ 0.304],0.019982,-0.105882,X-GRADE,006-BACE1-D3R
1189,SVR,Affinity Data Value,ki,113.77266874401577,13196.624158044666,15.635185546996151,-0.164748,[-0.553 ~ 0.282],0.027142,-0.191176,X-GRADE,006-BACE1-D3R
1190,SVR,pKd pKi pIC50,ki,17.62373319517139,312.1196335257983,0.40850351534199403,0.184275,[-0.263 ~ 0.567],0.033957,0.211765,X-GRADE,006-BACE1-D3R
1191,DecisionTree,delta G,ki,2.3116875,7.038290812500001,2.305041943083683,0.623077,[0.267 ~ 0.829],0.388224,0.548899,X-GRADE,006-BACE1-D3R
1192,DecisionTree,Affinity Data Value,ki,1510.7865625000004,18045019.20430706,3969.909587741735,-0.239169,[-0.604 ~ 0.209],0.057202,0.157749,X-GRADE,006-BACE1-D3R
1193,DecisionTree,pKd pKi pIC50,ki,19.356562500000003,379.61273706249995,1.3512147312696083,-0.46655,[-0.745 ~ -0.049],0.217669,-0.414918,X-GRADE,006-BACE1-D3R
1194,RandomForest,delta G,ki,1.0610750000000002,2.09429899,0.3822813130977627,0.149008,[-0.297 ~ 0.542],0.022203,0.288235,X-GRADE,006-BACE1-D3R
1195,RandomForest,Affinity Data Value,ki,14307.680953187499,1036768180.4142401,28845.34505330919,-0.062964,[-0.477 ~ 0.374],0.003964,-0.444118,X-GRADE,006-BACE1-D3R
1196,RandomForest,pKd pKi pIC50,ki,18.440687500000003,341.63342417875003,0.2163499205569522,0.030116,[-0.402 ~ 0.451],0.000907,0.008824,X-GRADE,006-BACE1-D3R
1197,XGBoost,delta G,ki,1.7135057506561278,4.04391408645453,1.1180386543273926,-0.267859,[-0.624 ~ 0.18],0.071749,-0.15,X-GRADE,006-BACE1-D3R
1198,XGBoost,Affinity Data Value,ki,62665.9518959961,7352696843.514137,75742.0,-0.186397,[-0.568 ~ 0.261],0.034744,0.008824,X-GRADE,006-BACE1-D3R
1199,XGBoost,pKd pKi pIC50,ki,17.668823007345196,313.91760817715453,0.8493916988372803,0.25347,[-0.195 ~ 0.614],0.064247,0.135294,X-GRADE,006-BACE1-D3R
1200,linearRegression,delta G,kd,1.1441520765942133,1.6852706187874031,0.5249431249223186,0.417608,[-0.011 ~ 0.717],0.174396,0.535294,X-GRADE,006-BACE1-D3R
1201,linearRegression,Affinity Data Value,kd,113531.03875379231,19241913444.90433,138698.84107057986,0.624529,[0.269 ~ 0.83],0.390037,0.473529,X-GRADE,006-BACE1-D3R
1202,linearRegression,pKd pKi pIC50,kd,17.45948167329724,306.9407897384234,0.379844159110308,-0.444054,[-0.732 ~ -0.021],0.197184,-0.538235,X-GRADE,006-BACE1-D3R
1203,Ridge,delta G,kd,1.0593454035584142,1.416060690481325,0.5287696493646892,0.51793,[0.117 ~ 0.774],0.268252,0.547059,X-GRADE,006-BACE1-D3R
1204,Ridge,Affinity Data Value,kd,112697.20565820987,18971415681.208466,136962.22318950013,0.647232,[0.304 ~ 0.842],0.418909,0.473529,X-GRADE,006-BACE1-D3R
1205,Ridge,pKd pKi pIC50,kd,17.513926650937677,308.9313822886771,0.38807053246261386,-0.517751,[-0.774 ~ -0.117],0.268066,-0.547059,X-GRADE,006-BACE1-D3R
1206,Lasso,delta G,kd,0.8817477644285939,1.0396821980388278,0.5032117420774372,0.758353,[0.49 ~ 0.895],0.5751,0.844118,X-GRADE,006-BACE1-D3R
1207,Lasso,Affinity Data Value,kd,62162.39102163827,8090371277.823285,80340.04743655791,0.823245,[0.611 ~ 0.925],0.677732,0.805882,X-GRADE,006-BACE1-D3R
1208,Lasso,pKd pKi pIC50,kd,17.583633453171714,311.53489663493593,0.368783789566711,-0.732045,[-0.883 ~ -0.444],0.53589,-0.764706,X-GRADE,006-BACE1-D3R
1209,ElasticNet,delta G,kd,0.9006861985323764,1.0762238199882184,0.515199254173493,0.735743,[0.45 ~ 0.885],0.541318,0.826471,X-GRADE,006-BACE1-D3R
1210,ElasticNet,Affinity Data Value,kd,96866.99945123578,9867282421.916813,22002.471444049854,0.766538,[0.505 ~ 0.899],0.58758,0.570588,X-GRADE,006-BACE1-D3R
1211,ElasticNet,pKd pKi pIC50,kd,17.56427952440774,310.88023482999296,0.3761132878241847,-0.739315,[-0.886 ~ -0.456],0.546587,-0.826471,X-GRADE,006-BACE1-D3R
1212,SVR,delta G,kd,1.5635916167128154,3.198817592781573,0.3860194783232587,-0.381074,[-0.695 ~ 0.055],0.145217,-0.297059,X-GRADE,006-BACE1-D3R
1213,SVR,Affinity Data Value,kd,954.8336862640938,911770.4507411167,8.513745156034094,0.517342,[0.116 ~ 0.773],0.267643,0.355882,X-GRADE,006-BACE1-D3R
1214,SVR,pKd pKi pIC50,kd,17.101755576725818,293.7847712464576,0.27638990769238797,0.444816,[0.022 ~ 0.733],0.197861,0.317647,X-GRADE,006-BACE1-D3R
1215,DecisionTree,delta G,kd,1.1080625000000004,2.1171620625000007,1.1645370257638872,0.27541,[-0.172 ~ 0.628],0.075851,0.120348,X-GRADE,006-BACE1-D3R
1216,DecisionTree,Affinity Data Value,kd,10105.980312500002,1410886606.729702,36176.24133122506,-0.392998,[-0.702 ~ 0.041],0.154447,-0.133138,X-GRADE,006-BACE1-D3R
1217,DecisionTree,pKd pKi pIC50,kd,17.892812499999998,323.00451081250003,0.939373960411933,-0.182273,[-0.565 ~ 0.265],0.033224,-0.196387,X-GRADE,006-BACE1-D3R
1218,RandomForest,delta G,kd,0.9503562500000008,1.4696357456250015,0.32136133278746803,0.271137,[-0.176 ~ 0.626],0.073515,0.114706,X-GRADE,006-BACE1-D3R
1219,RandomForest,Affinity Data Value,kd,29224.67125831875,1442623406.8708203,24259.469183242232,-0.334244,[-0.666 ~ 0.108],0.111719,-0.305882,X-GRADE,006-BACE1-D3R
1220,RandomForest,pKd pKi pIC50,kd,17.95866875,324.08866364562493,0.18968962303177708,0.010511,[-0.418 ~ 0.436],0.00011,0.173529,X-GRADE,006-BACE1-D3R
1221,XGBoost,delta G,kd,1.2596573922634122,2.5149229854676682,0.970885694026947,0.056433,[-0.38 ~ 0.472],0.003185,0.129412,X-GRADE,006-BACE1-D3R
1222,XGBoost,Affinity Data Value,kd,88735.62051171875,22342948655.034737,146259.90625,-0.129153,[-0.527 ~ 0.315],0.01668,-0.191176,X-GRADE,006-BACE1-D3R
1223,XGBoost,pKd pKi pIC50,kd,17.255684885978695,299.85944571379855,0.68482905626297,-0.051674,[-0.468 ~ 0.384],0.00267,0.091176,X-GRADE,006-BACE1-D3R
1224,linearRegression,delta G,all,1.040477392210224,1.8129876413107464,0.5741450348980085,0.625704,[0.271 ~ 0.831],0.391506,0.635294,GRADE,006-BACE1-D3R
1225,linearRegression,Affinity Data Value,all,102785.88703238592,15237016880.176044,79160.70810587224,0.690027,[0.373 ~ 0.863],0.476138,0.670588,GRADE,006-BACE1-D3R
1226,linearRegression,pKd pKi pIC50,all,18.565464009218132,347.0523559838473,0.42105224178307493,-0.625772,[-0.831 ~ -0.271],0.39159,-0.635294,GRADE,006-BACE1-D3R
1227,Ridge,delta G,all,1.0409049632683924,1.8109774740030693,0.574874120337998,0.629036,[0.276 ~ 0.832],0.395687,0.635294,GRADE,006-BACE1-D3R
1228,Ridge,Affinity Data Value,all,100838.34600587146,14970609619.05001,79592.99192409457,0.705482,[0.399 ~ 0.87],0.497705,0.7,GRADE,006-BACE1-D3R
1229,Ridge,pKd pKi pIC50,all,18.566688373567207,347.1025922722418,0.42158692195220754,-0.629104,[-0.832 ~ -0.276],0.395772,-0.635294,GRADE,006-BACE1-D3R
1230,Lasso,delta G,all,1.0480469997502815,1.8256535375138572,0.5655902258899536,0.645986,[0.302 ~ 0.841],0.417298,0.641176,GRADE,006-BACE1-D3R
1231,Lasso,Affinity Data Value,all,109918.574379528,17577055470.735744,82459.77065773432,0.74786,[0.471 ~ 0.89],0.559295,0.717647,GRADE,006-BACE1-D3R
1232,Lasso,pKd pKi pIC50,all,18.580419783244366,347.6138104166489,0.4147799387401338,-0.646054,[-0.841 ~ -0.303],0.417385,-0.641176,GRADE,006-BACE1-D3R
1233,ElasticNet,delta G,all,1.0429133818757093,1.8121673388204098,0.5732867859076707,0.636339,[0.287 ~ 0.836],0.404927,0.635294,GRADE,006-BACE1-D3R
1234,ElasticNet,Affinity Data Value,all,76860.57538231721,6367817223.340088,21454.8127850965,0.746829,[0.47 ~ 0.89],0.557754,0.585294,GRADE,006-BACE1-D3R
1235,ElasticNet,pKd pKi pIC50,all,18.568323626936223,347.1627095100653,0.4205425709463195,-0.630926,[-0.833 ~ -0.279],0.398068,-0.635294,GRADE,006-BACE1-D3R
1236,SVR,delta G,all,1.5209003564653247,3.242489623363242,0.9488607904265404,-0.286669,[-0.636 ~ 0.16],0.082179,-0.382353,GRADE,006-BACE1-D3R
1237,SVR,Affinity Data Value,all,261.30202904041073,72013.11057338884,60.782560612058965,-0.253541,[-0.614 ~ 0.194],0.064283,-0.205882,GRADE,006-BACE1-D3R
1238,SVR,pKd pKi pIC50,all,17.58988552408257,310.9374260584458,0.7436902003435346,0.304949,[-0.14 ~ 0.648],0.092994,0.382353,GRADE,006-BACE1-D3R
1239,DecisionTree,delta G,all,1.4865625,3.5947295624999995,0.9715256606878687,-0.345854,[-0.673 ~ 0.095],0.119615,-0.561988,GRADE,006-BACE1-D3R
1240,DecisionTree,Affinity Data Value,all,66.2478125,11850.596128312502,86.50421975798348,0.1056,[-0.337 ~ 0.51],0.011151,0.160605,GRADE,006-BACE1-D3R
1241,DecisionTree,pKd pKi pIC50,all,18.2178125,333.43252331249994,0.6787476979703135,0.273147,[-0.174 ~ 0.627],0.074609,0.546344,GRADE,006-BACE1-D3R
1242,RandomForest,delta G,all,1.1324312500000002,1.918372270624999,0.4565589487798235,-0.051729,[-0.468 ~ 0.384],0.002676,-0.126471,GRADE,006-BACE1-D3R
1243,RandomForest,Affinity Data Value,all,14522.5958269375,448296365.47619593,15406.55561683096,-0.747493,[-0.89 ~ -0.471],0.558745,-0.788235,GRADE,006-BACE1-D3R
1244,RandomForest,pKd pKi pIC50,all,18.0910125,328.90892485,0.29289086704778,0.007483,[-0.421 ~ 0.433],5.6e-05,0.052941,GRADE,006-BACE1-D3R
1245,XGBoost,delta G,all,1.4731476755142214,2.9048576515972826,1.0427284240722656,-0.002616,[-0.429 ~ 0.425],7e-06,-0.002941,GRADE,006-BACE1-D3R
1246,XGBoost,Affinity Data Value,all,138261.4541328125,46254798238.33234,196793.25,0.093947,[-0.347 ~ 0.501],0.008826,0.194118,GRADE,006-BACE1-D3R
1247,XGBoost,pKd pKi pIC50,all,18.19445881605148,333.0859998654689,0.9364206790924072,0.160319,[-0.286 ~ 0.55],0.025702,0.294118,GRADE,006-BACE1-D3R
1248,linearRegression,delta G,ki,1.2904182344836665,2.5235601712549345,0.5892212306600142,0.658221,[0.322 ~ 0.847],0.433255,0.535294,GRADE,006-BACE1-D3R
1249,linearRegression,Affinity Data Value,ki,226993.52293898325,58966343191.77791,86258.00377117604,0.744004,[0.465 ~ 0.889],0.553543,0.682353,GRADE,006-BACE1-D3R
1250,linearRegression,pKd pKi pIC50,ki,18.822761684719445,356.7339848900517,0.43223910088689116,-0.658154,[-0.847 ~ -0.322],0.433167,-0.535294,GRADE,006-BACE1-D3R
1251,Ridge,delta G,ki,1.292476285245526,2.5182650597267027,0.5921950268285922,0.662803,[0.329 ~ 0.849],0.439308,0.535294,GRADE,006-BACE1-D3R
1252,Ridge,Affinity Data Value,ki,209777.90409333693,51280908903.19411,85289.5319815786,0.775709,[0.521 ~ 0.903],0.601725,0.735294,GRADE,006-BACE1-D3R
1253,Ridge,pKd pKi pIC50,ki,18.823582204771657,356.77527353221274,0.43441828123829496,-0.662736,[-0.849 ~ -0.329],0.439219,-0.535294,GRADE,006-BACE1-D3R
1254,Lasso,delta G,ki,1.333786029863552,2.6207939430861273,0.5840049840496825,0.679292,[0.355 ~ 0.858],0.461438,0.564706,GRADE,006-BACE1-D3R
1255,Lasso,Affinity Data Value,ki,136071.21041299487,24231002169.99874,75602.78122074643,0.812575,[0.59 ~ 0.92],0.660278,0.729412,GRADE,006-BACE1-D3R
1256,Lasso,pKd pKi pIC50,ki,18.879745982611716,358.90143741287307,0.4262474547286153,-0.690201,[-0.863 ~ -0.373],0.476377,-0.594118,GRADE,006-BACE1-D3R
1257,ElasticNet,delta G,ki,1.318282312942019,2.562084191023339,0.5931825416881004,0.680365,[0.357 ~ 0.858],0.462897,0.561765,GRADE,006-BACE1-D3R
1258,ElasticNet,Affinity Data Value,ki,66262.47869152401,4874001911.573416,21984.634762233352,0.701741,[0.392 ~ 0.868],0.49244,0.526471,GRADE,006-BACE1-D3R
1259,ElasticNet,pKd pKi pIC50,ki,18.84541450036673,357.61452393151365,0.43390960541334966,-0.679549,[-0.858 ~ -0.356],0.461787,-0.564706,GRADE,006-BACE1-D3R
1260,SVR,delta G,ki,1.7743136112248539,4.335432885360925,1.2422327065743597,-0.330875,[-0.664 ~ 0.112],0.109478,-0.352941,GRADE,006-BACE1-D3R
1261,SVR,Affinity Data Value,ki,102.89125563098156,11434.82767062192,28.814621636159742,-0.228906,[-0.597 ~ 0.22],0.052398,-0.205882,GRADE,006-BACE1-D3R
1262,SVR,pKd pKi pIC50,ki,17.450282853989442,306.1902677681095,0.9652183984374504,0.332528,[-0.11 ~ 0.665],0.110575,0.388235,GRADE,006-BACE1-D3R
1263,DecisionTree,delta G,ki,1.6775625,3.6452233125000006,1.5504292500385177,0.121009,[-0.323 ~ 0.521],0.014643,0.046134,GRADE,006-BACE1-D3R
1264,DecisionTree,Affinity Data Value,ki,258.5695,128319.29829074998,248.09039366931583,0.144807,[-0.301 ~ 0.538],0.020969,0.011951,GRADE,006-BACE1-D3R
1265,DecisionTree,pKd pKi pIC50,ki,17.8365625,322.6561533125,1.4402321861422205,-0.250087,[-0.612 ~ 0.198],0.062544,-0.097247,GRADE,006-BACE1-D3R
1266,RandomForest,delta G,ki,1.2993312500000005,2.5490226268749994,0.5979969718973822,-0.266478,[-0.623 ~ 0.181],0.07101,-0.291176,GRADE,006-BACE1-D3R
1267,RandomForest,Affinity Data Value,ki,3910.1550450000004,24208474.231791884,2986.2393610994454,-0.206806,[-0.582 ~ 0.242],0.042769,-0.1,GRADE,006-BACE1-D3R
1268,RandomForest,pKd pKi pIC50,ki,18.4133,340.65060388250004,0.4014430079024299,0.104273,[-0.338 ~ 0.509],0.010873,0.105882,GRADE,006-BACE1-D3R
1269,XGBoost,delta G,ki,1.8140169744491579,4.844955120113777,1.40346360206604,-0.253342,[-0.614 ~ 0.195],0.064182,-0.35,GRADE,006-BACE1-D3R
1270,XGBoost,Affinity Data Value,ki,65603.55964770509,19538027155.14941,138632.21875,-0.398221,[-0.705 ~ 0.035],0.15858,-0.111765,GRADE,006-BACE1-D3R
1271,XGBoost,pKd pKi pIC50,ki,18.462446871995922,342.58883686304523,0.9125766158103943,0.286516,[-0.16 ~ 0.636],0.082091,0.238235,GRADE,006-BACE1-D3R
1272,linearRegression,delta G,kd,0.7752204919419395,1.0737481250526593,0.5461001710395514,0.687065,[0.368 ~ 0.861],0.472059,0.670588,GRADE,006-BACE1-D3R
1273,linearRegression,Affinity Data Value,kd,91774.63845651114,14657720432.550114,119136.66908827063,0.404864,[-0.027 ~ 0.709],0.163915,0.411765,GRADE,006-BACE1-D3R
1274,linearRegression,pKd pKi pIC50,kd,18.19342463802861,333.388617461892,0.40037272183922756,-0.687243,[-0.861 ~ -0.368],0.472302,-0.670588,GRADE,006-BACE1-D3R
1275,Ridge,delta G,kd,0.7717725373120894,1.0664595040288138,0.5471199699848246,0.692837,[0.378 ~ 0.864],0.480023,0.694118,GRADE,006-BACE1-D3R
1276,Ridge,Affinity Data Value,kd,88702.95581638097,14403459275.009079,115775.4025547168,0.449663,[0.028 ~ 0.735],0.202197,0.4,GRADE,006-BACE1-D3R
1277,Ridge,pKd pKi pIC50,kd,18.194497837016563,333.4353042365707,0.401122074540495,-0.693016,[-0.864 ~ -0.378],0.480271,-0.694118,GRADE,006-BACE1-D3R
1278,Lasso,delta G,kd,0.7541566604807672,1.037597023034105,0.5396954000549817,0.725341,[0.432 ~ 0.88],0.52612,0.720588,GRADE,006-BACE1-D3R
1279,Lasso,Affinity Data Value,kd,133232.08938007028,23835035038.00234,78002.54359077945,0.781115,[0.531 ~ 0.906],0.610141,0.720588,GRADE,006-BACE1-D3R
1280,Lasso,pKd pKi pIC50,kd,18.20321341605017,333.77527430032626,0.39544258949301797,-0.730717,[-0.882 ~ -0.441],0.533947,-0.717647,GRADE,006-BACE1-D3R
1281,ElasticNet,delta G,kd,0.7544312077557817,1.0400653674620273,0.5427050647214127,0.726008,[0.433 ~ 0.88],0.527088,0.711765,GRADE,006-BACE1-D3R
1282,ElasticNet,Affinity Data Value,kd,87435.25469822087,8108919904.801381,21541.529473662365,0.772497,[0.516 ~ 0.902],0.596752,0.679412,GRADE,006-BACE1-D3R
1283,ElasticNet,pKd pKi pIC50,kd,18.206264699195003,333.88219907092423,0.39757817861830086,-0.720856,[-0.878 ~ -0.425],0.519633,-0.711765,GRADE,006-BACE1-D3R
1284,SVR,delta G,kd,1.2520660609519392,2.2517213760366754,0.6144092379667513,-0.198648,[-0.577 ~ 0.249],0.039461,-0.279412,GRADE,006-BACE1-D3R
1285,SVR,Affinity Data Value,kd,928.2527526776747,862153.0692152567,21.96432653520521,-0.291686,[-0.639 ~ 0.155],0.085081,-0.288235,GRADE,006-BACE1-D3R
1286,SVR,pKd pKi pIC50,kd,18.104510323273388,329.2749113425416,0.5020046282343578,0.235867,[-0.213 ~ 0.602],0.055633,0.308824,GRADE,006-BACE1-D3R
1287,DecisionTree,delta G,kd,1.1858125,2.6007158125000007,0.5687894903872612,-0.128458,[-0.527 ~ 0.316],0.016501,-0.244285,GRADE,006-BACE1-D3R
1288,DecisionTree,Affinity Data Value,kd,343.1653124999999,716511.8780158124,773.66821761556,-0.096428,[-0.503 ~ 0.345],0.009298,0.318878,GRADE,006-BACE1-D3R
